* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS with no timing reference
* Dated: Apr 30, 2026 7:38:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.2 dB
* Note: ; 2xJBL_EON715, 2xPRX800,, basy 3h, vysky0
* Measurement: L+R industra_mejdan Apr 30
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
306.433044 85.294 906.3170
308.653595 84.917 903.9136
310.890228 84.466 903.6351
313.143066 84.056 906.1404
315.412231 83.848 911.1843
317.697845 83.973 916.9870
320.000000 84.431 921.3052
322.318848 85.098 923.0293
324.654510 85.828 922.3262
327.007080 86.514 919.8026
329.376709 87.090 916.0149
331.763519 87.521 911.4199
334.167603 87.800 906.4399
336.589142 87.944 901.4374
339.028198 87.991 896.6616
341.484924 87.981 892.1895
343.959473 87.941 887.8940
346.451935 87.862 883.5582
348.962463 87.704 879.1458
351.491211 87.432 874.9219
354.038239 87.054 871.2910
356.603760 86.614 868.5283
359.187866 86.170 866.6232
361.790680 85.750 865.3793
364.412354 85.347 864.9024
367.053040 84.970 865.9470
369.712860 84.701 869.3232
372.391968 84.666 874.5324
375.090454 84.918 879.3157
377.808533 85.374 881.6304
380.546265 85.868 881.0625
383.303864 86.230 878.1729
386.081451 86.338 873.9391
388.879150 86.147 869.5541
391.697144 85.696 866.0471
394.535522 85.082 863.9799
397.394501 84.423 863.4097
400.274170 83.831 864.0520
403.174744 83.380 865.4575
406.096313 83.097 867.2336
409.039062 82.983 869.1448
412.003113 83.037 870.9125
414.988647 83.237 872.1749
417.995850 83.543 872.6971
421.024811 83.907 872.4294
424.075714 84.285 871.3818
427.148743 84.641 869.5844
430.244049 84.946 867.1118
433.361786 85.173 864.0484
436.502106 85.290 860.5471
439.665161 85.276 856.9175
442.851166 85.138 853.5669
446.060242 84.915 850.8046
449.292572 84.657 848.6961
452.548340 84.400 847.1093
455.827698 84.157 845.8295
459.130798 83.923 844.7383
462.457855 83.702 843.8757
465.809021 83.519 843.3149
469.184448 83.406 843.1525
472.584381 83.400 843.2694
476.008911 83.503 843.0552
479.458252 83.652 841.7653
482.932617 83.751 839.1915
486.432159 83.718 835.7410
489.957031 83.518 832.1177
493.507477 83.172 829.0381
497.083618 82.761 826.9448
500.685699 82.395 825.7548
504.313873 82.160 824.9799
507.968323 82.074 824.1247
511.649292 82.099 822.8608
515.356934 82.172 820.7849
519.091370 82.208 817.4047
522.852966 82.121 812.6448
526.641724 81.868 806.9587
530.458008 81.462 800.8958
534.301941 80.949 794.8209
538.173706 80.378 789.0370
542.073547 79.794 783.9395
546.001648 79.246 779.8580
549.958191 78.774 776.5115
553.943420 78.393 772.6761
557.957520 78.088 767.2988
562.000671 77.847 760.3473
