* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:45:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 6.4579 ms (2.215 m, 7 ft 3.2 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L+R stred_obyvaku_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1988.334473 105.042 -85.5762
2002.742798 105.120 -118.5908
2017.255493 105.282 -151.1504
2031.873291 105.576 176.0410
2046.597168 106.002 142.0078
2061.427734 106.500 106.1982
2076.365479 107.004 68.6270
2091.411865 107.481 30.0420
2106.566895 107.900 -8.3945
2121.832031 108.190 -45.2314
2137.207764 108.263 -77.8262
2152.694824 108.106 -103.6152
2168.294189 107.827 -127.5508
2184.006592 107.571 -158.2666
2199.832764 107.436 164.0186
2215.773682 107.438 122.4453
2231.830078 107.518 79.0166
2248.002686 107.576 34.6875
2264.292725 107.515 -9.9229
2280.700684 107.305 -54.1592
2297.227539 107.009 -97.7041
2313.874268 106.725 -140.8076
2330.641602 106.513 176.1152
2347.530273 106.368 132.9180
2364.541504 106.244 89.7539
2381.676025 106.104 46.7871
2398.934570 105.938 3.9219
2416.318359 105.766 -38.8398
2433.827881 105.623 -81.3867
2451.464355 105.527 -123.7891
2469.228760 105.454 -165.9062
2487.121826 105.361 152.7246
2505.144531 105.213 112.5244
2523.297852 104.997 73.7275
2541.582764 104.741 35.9395
2560.000000 104.493 -2.1533
2578.550781 104.292 -41.4307
2597.236084 104.139 -81.9795
2616.056641 104.029 -123.4189
2635.013672 103.990 -165.3232
2654.108154 104.073 151.9531
2673.340820 104.298 107.6240
2692.713135 104.640 61.2881
2712.225586 105.031 12.7998
2731.879395 105.373 -37.6299
2751.675781 105.571 -89.4141
2771.615479 105.576 -141.7080
2791.699707 105.414 166.3115
2811.929688 105.148 115.2773
2832.305908 104.856 65.7832
2852.830078 104.620 17.8359
2873.502930 104.490 -29.7568
2894.325439 104.449 -78.6787
2915.298828 104.458 -129.6445
2936.424316 104.496 177.6865
2957.702881 104.542 124.0225
2979.135742 104.560 70.4824
3000.723633 104.541 19.0801
3022.468262 104.531 -26.6602
3044.370117 104.616 -61.8125
3066.430908 104.853 -90.2598
3088.651611 105.220 -128.7002
3111.033203 105.636 -178.9121
3133.577148 106.010 124.4346
3156.284180 106.279 64.6904
3179.156006 106.411 3.6846
3202.193359 106.406 -57.4893
3225.397949 106.294 -118.1914
3248.770508 106.114 -178.2188
3272.312500 105.900 122.3789
3296.024902 105.690 63.6084
3319.909180 105.526 5.5039
3343.966797 105.429 -51.6787
3368.198486 105.395 -107.0801
3392.605713 105.411 -159.8594
3417.189941 105.455 149.5732
3441.952393 105.514 99.6934
3466.894287 105.610 48.9414
3492.016846 105.801 -3.8711
3517.321289 106.146 -59.4688
3542.809326 106.647 -118.3721
3568.481934 107.221 179.2930
3594.340576 107.757 114.0088
3620.386719 108.159 46.5576
3646.621582 108.371 -22.2197
3673.046387 108.380 -91.4434
3699.662842 108.217 -160.1680
3726.472168 107.931 132.8037
3753.475586 107.588 69.2676
3780.675049 107.285 10.9971
3808.071289 107.121 -43.1680
3835.666016 107.119 -98.9082
3863.460938 107.204 -160.2764
3891.457275 107.276 133.5332
3919.656250 107.291 64.5391
3948.059814 107.260 -5.8867
3976.668945 107.218 -76.9814
4005.485596 107.198 -148.4639
4034.510986 107.214 139.6250
4063.746582 107.252 67.2344
4093.194336 107.274 -5.4688
4122.855469 107.241 -77.9580
4152.730957 107.133 -149.4473
4182.823730 106.961 140.7744
4213.133789 106.757 72.9268
4243.664062 106.564 5.9189
4274.415527 106.409 -62.3867
4305.389648 106.273 -133.4346
4336.588379 106.105 153.0283
4368.013184 105.888 78.2236
4399.665527 105.667 3.0938
4431.547363 105.507 -72.1562
4463.660156 105.426 -147.8252
4496.005371 105.396 135.8242
4528.585449 105.379 59.0557
4561.401367 105.359 -17.4805
4594.455078 105.337 -93.1885
4627.748535 105.340 -167.5908
4661.283203 105.428 119.8096
4695.060547 105.659 48.2754
4729.083008 106.025 -25.4658
4763.352051 106.424 -104.2324
4797.869141 106.729 172.2705
4832.636719 106.859 85.9961
4867.655762 106.800 -1.0957
4902.928711 106.588 -87.3574
4938.457520 106.287 -171.3682
4974.243652 105.989 107.5576
5010.289062 105.800 28.4053
5046.595703 105.784 -50.6367
5083.165527 105.935 -130.5225
5120.000000 106.203 147.8350
5157.101562 106.504 62.7598
5194.472168 106.733 -26.3555
5232.113281 106.802 -118.3359
5270.027344 106.682 148.6895
5308.216309 106.412 56.7285
5346.681641 106.075 -32.2285
5385.426270 105.760 -116.9160
5424.451172 105.533 161.0996
5463.758789 105.434 77.1602
5503.351562 105.472 -11.4316
5543.230957 105.637 -103.8711
5583.399414 105.907 161.3457
5623.859375 106.241 65.0508
5664.611816 106.564 -32.5293
5705.660156 106.794 -131.2598
5747.005859 106.889 129.3711
5788.650879 106.863 30.1172
5830.597656 106.768 -68.3281
5872.848633 106.672 -166.0938
5915.405762 106.619 95.6035
5958.271484 106.616 -4.3633
6001.447266 106.672 -106.0684
6044.936523 106.816 150.8301
6088.740234 107.045 46.3203
6132.861816 107.290 -59.5859
6177.303223 107.458 -165.8105
6222.066406 107.505 90.4727
6267.154297 107.451 -6.9043
6312.568359 107.355 -98.7695
6358.312012 107.289 165.5488
6404.386719 107.310 61.9922
6450.795898 107.427 -46.6738
6497.541016 107.606 -157.1348
6544.625000 107.822 93.7578
6592.049805 108.097 -11.4844
6639.818359 108.465 -114.0039
6687.933594 108.902 140.7070
6736.396973 109.313 29.3145
6785.211426 109.569 -87.2754
6834.379883 109.581 153.3848
6883.904785 109.354 33.7656
6933.788574 108.982 -84.1602
6984.033691 108.601 160.5918
7034.642578 108.352 46.5684
7085.618652 108.331 -69.4668
7136.963867 108.535 170.7930
7188.681152 108.872 47.8203
7240.773438 109.226 -76.9707
7293.243164 109.528 158.3418
7346.092773 109.774 35.9746
7399.325684 110.004 -83.0586
7452.944336 110.255 158.2324
7506.951172 110.516 35.2949
7561.350098 110.733 -92.5918
7616.142578 110.862 136.5293
7671.332031 110.924 4.9668
7726.921875 110.993 -125.2168
7782.914551 111.152 107.0625
7839.312500 111.427 -19.6836
7896.119629 111.738 -149.0723
7953.337891 111.946 77.0703
8010.971191 111.949 -59.8281
8069.021973 111.767 162.7559
8127.493164 111.528 26.3906
8186.388672 111.383 -109.4629
8245.710938 111.379 113.0312
8305.461914 111.432 -27.7070
8365.647461 111.406 -171.3320
8426.267578 111.219 43.8398
8487.328125 110.883 -100.2734
8548.831055 110.482 117.6074
8610.779297 110.115 -22.9648
8673.176758 109.835 -163.9121
8736.026367 109.653 53.5664
8799.331055 109.575 -90.2168
8863.094727 109.637 125.1953
8927.320312 109.852 -20.3730
8992.010742 110.174 -167.6367
9057.170898 110.518 42.5879
9122.802734 110.811 -109.8848
9188.910156 111.031 95.5039
9255.497070 111.189 -60.7246
9322.566406 111.297 141.6621
9390.121094 111.373 -17.1016
9458.166016 111.457 -176.9023
9526.704102 111.569 22.0078
9595.738281 111.677 -140.6816
