* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:36:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 6.4464 ms (2.211 m, 7 ft 3.1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R uTV_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
377.808533 114.980 135.6479
380.546265 114.383 117.7048
383.303864 113.526 102.3843
386.081451 112.541 95.6448
388.879150 111.637 143.5762
391.697144 111.052 -158.4529
394.535522 110.915 -163.1301
397.394501 111.139 -174.8691
400.274170 111.497 170.5740
403.174744 111.795 154.7009
406.096313 111.951 138.5293
409.039062 111.976 122.6777
412.003113 111.920 107.3599
414.988647 111.822 92.4822
417.995850 111.688 77.8872
421.024811 111.503 63.5627
424.075714 111.250 49.5867
427.148743 110.911 36.0144
430.244049 110.460 22.8660
433.361786 109.871 10.4075
436.502106 109.161 -0.7034
439.665161 108.423 -9.6980
442.851166 107.809 -16.1528
446.060242 107.455 -20.7954
449.292572 107.367 -25.7664
452.548340 107.395 -32.8496
455.827698 107.372 -41.9290
459.130798 107.226 -51.7351
462.457855 106.999 -61.3823
465.809021 106.756 -70.9951
469.184448 106.513 -81.0249
472.584381 106.253 -91.2302
476.008911 105.993 -100.7825
479.458252 105.813 -109.2444
482.932617 105.780 -117.2803
486.432159 105.864 -126.2739
489.957031 105.968 -137.0891
493.507477 106.016 -149.5315
497.083618 105.992 -163.0771
500.685699 105.910 -177.3538
504.313873 105.797 167.9331
507.968323 105.689 152.9294
511.649292 105.611 137.5525
515.356934 105.553 121.6948
519.091370 105.506 105.4973
522.852966 105.484 89.1990
526.641724 105.514 72.6958
530.458008 105.571 55.4038
534.301941 105.574 36.8491
538.173706 105.474 17.4119
542.073547 105.335 -1.5876
546.001648 105.342 -17.6509
549.958191 105.719 -25.3135
553.943420 106.564 -16.8286
557.957520 107.770 -7.2483
562.000671 109.124 -15.5742
566.073181 110.424 -34.3394
570.175171 111.521 -57.6667
574.306885 112.309 -83.1145
578.468567 112.713 -109.2678
582.660400 112.698 -134.8833
586.882568 112.276 -158.7710
591.135376 111.526 179.9463
595.419006 110.589 161.5405
599.733643 109.669 145.6001
604.079590 108.984 131.1309
608.456970 108.665 117.0403
612.866089 108.678 102.7097
