* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:34:48 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 10.3264 ms (3.542 m, 11 ft 7.4 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L sedacka_doma_loopback
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
83.541901 115.754 -166.6450
84.147285 116.074 -177.8853
84.757050 116.320 170.7500
85.371231 116.480 159.3318
85.989868 116.552 147.9446
86.612984 116.544 136.6479
87.240616 116.465 125.4648
87.872803 116.319 114.3931
88.509560 116.102 103.4329
89.150940 115.807 92.6108
89.796967 115.427 81.9893
90.447670 114.963 71.6558
91.103088 114.425 61.6970
91.763260 113.839 52.1587
92.428215 113.243 42.9990
93.097992 112.678 34.0547
93.772614 112.175 25.0598
94.452133 111.729 15.7131
95.136566 111.300 5.7893
95.825966 110.815 -4.7786
96.520363 110.199 -15.8474
97.219788 109.388 -27.0549
97.924286 108.345 -37.7886
98.633881 107.062 -47.0398
99.348625 105.564 -52.9084
100.068542 103.909 -51.1963
100.793686 102.208 -33.9993
101.524078 100.639 -6.0281
102.259766 99.422 7.9771
103.000778 98.698 9.5852
103.747162 98.390 6.0149
104.498962 98.263 0.9695
105.256203 98.121 -2.6040
106.018929 97.924 -0.9871
106.787186 97.773 9.4016
107.561012 97.821 24.5017
108.340446 98.133 33.6296
109.125526 98.651 35.4387
109.916290 99.286 33.4854
110.712791 99.999 30.2058
111.515060 100.806 26.6404
112.323143 101.721 22.9236
113.137085 102.723 18.7175
113.956924 103.756 13.6255
114.782700 104.757 7.4438
115.614464 105.677 0.1951
116.452255 106.485 -7.9536
117.296112 107.168 -16.7766
118.146095 107.732 -26.0425
119.002228 108.199 -35.5610
119.864563 108.597 -45.2256
120.733154 108.959 -55.0461
121.608040 109.295 -65.1472
122.489258 109.594 -75.6938
123.376869 109.822 -86.7910
124.270905 109.942 -98.4329
125.171425 109.928 -110.5356
126.078468 109.766 -122.9854
126.992081 109.447 -135.6641
127.912323 108.966 -148.4607
128.839233 108.323 -161.2693
129.772842 107.521 -174.0142
130.713242 106.567 173.3472
131.660431 105.462 160.8416
132.614502 104.214 148.4802
133.575485 102.851 136.1570
134.543427 101.474 123.2998
135.518387 100.308 107.9478
136.500412 99.708 84.1697
137.489548 99.920 38.4392
138.485855 100.803 -16.3728
139.489380 101.990 -48.6721
140.500168 103.189 -70.4521
141.518295 104.248 -89.0259
142.543793 105.107 -106.4819
143.576721 105.746 -123.4224
144.617142 106.161 -140.0002
145.665100 106.345 -156.1992
146.720642 106.280 -171.8687
147.783844 105.943 173.3176
148.854752 105.325 159.8562
149.933411 104.448 148.2646
151.019897 103.380 138.7803
152.114243 102.228 131.0774
153.216522 101.114 124.3254
154.326797 100.128 117.5889
155.445114 99.299 110.2256
156.571533 98.589 102.0181
157.706116 97.930 93.0876
158.848923 97.263 83.8503
160.000000 96.575 75.2373
161.159424 95.945 69.6067
162.327255 95.592 75.0854
163.503540 95.816 123.5037
164.688354 96.765 165.5095
165.881760 98.285 170.5637
167.083801 100.083 167.8640
168.294571 101.926 161.7957
169.514099 103.665 152.8206
170.742462 105.215 141.1101
171.979736 106.523 127.0913
173.225967 107.557 111.3137
174.481232 108.297 94.3206
175.745605 108.731 76.6150
177.019119 108.846 58.6909
178.301880 108.639 41.0811
179.593933 108.112 24.4092
180.895340 107.285 9.4312
182.206177 106.205 -2.9746
183.526520 104.966 -12.0120
184.856430 103.726 -17.6526
186.195984 102.679 -21.5664
187.545227 101.955 -26.5505
188.904266 101.525 -34.2170
190.273132 101.242 -44.3403
191.651932 100.974 -56.0347
193.040726 100.649 -68.5679
194.439575 100.240 -81.4631
195.848572 99.754 -94.3889
197.267761 99.231 -107.1245
198.697250 98.743 -119.6230
200.137085 98.373 -132.0562
201.587372 98.176 -144.6843
203.048157 98.174 -157.5640
204.519531 98.406 -170.4338
206.001556 98.946 176.9082
207.494324 99.814 164.1016
208.997925 100.901 150.2991
210.512405 102.018 134.7922
212.037857 102.996 117.4536
213.574371 103.725 98.7458
215.122025 104.162 79.5779
216.680893 104.329 61.1394
218.251053 104.309 44.7705
219.832581 104.251 31.6892
221.425583 104.328 22.0327
223.030121 104.636 13.6667
224.646286 105.117 3.4641
226.274170 105.606 -9.8213
227.913849 105.942 -25.5115
229.565399 106.016 -42.3789
231.228928 105.786 -59.2842
232.904510 105.258 -75.3140
234.592224 104.492 -89.8625
236.292191 103.588 -102.7185
238.004456 102.675 -114.0754
239.729126 101.889 -124.4072
241.466309 101.338 -134.3176
243.216080 101.059 -144.4614
244.978516 101.008 -155.3684
246.753738 101.100 -167.2100
248.541809 101.267 -179.8452
250.342850 101.456 167.0264
252.156937 101.614 154.1577
253.984161 101.705 143.7966
255.824646 101.731 141.7832
257.678467 101.721 157.0447
259.545685 101.696 175.3918
261.426483 101.671 178.2612
263.320862 101.687 175.0613
265.229004 101.820 172.6921
267.150970 102.149 172.0652
269.086853 102.723 171.1499
271.036774 103.535 168.4795
273.000824 104.495 162.8350
274.979095 105.444 153.1926
276.971710 106.213 139.8284
278.978760 106.682 124.0920
281.000336 106.801 107.6960
283.036591 106.602 92.3015
285.087585 106.210 79.2524
287.153442 105.844 69.0862
289.234283 105.749 60.9041
291.330200 106.026 52.5483
293.441284 106.545 42.0898
295.567688 107.068 28.9526
297.709503 107.404 13.7212
299.866821 107.476 -2.5410
302.039795 107.305 -18.9031
304.228485 106.972 -34.9307
306.433044 106.562 -50.5930
308.653595 106.134 -65.7625
310.890228 105.744 -79.9023
313.143066 105.466 -92.2363
315.412231 105.371 -102.4780
317.697845 105.459 -111.9436
320.000000 105.629 -122.9302
322.318848 105.739 -135.9072
324.654510 105.697 -147.5405
327.007080 105.485 -145.3635
329.376709 105.141 -104.5498
331.763519 104.749 -90.4204
334.167603 104.417 -100.6548
336.589142 104.267 -115.8164
339.028198 104.419 -131.7981
341.484924 104.911 -147.8948
343.959473 105.644 -164.7439
346.451935 106.431 176.7195
348.962463 107.104 156.1069
351.491211 107.577 133.7905
354.038239 107.852 110.8225
356.603760 108.002 95.1428
359.187866 108.134 -124.2896
361.790680 108.321 -146.7756
364.412354 108.539 -169.2036
367.053040 108.692 169.0764
369.712860 108.691 149.3965
372.391968 108.512 133.2200
375.090454 108.201 121.2349
377.808533 107.846 111.8726
380.546265 107.546 102.3103
383.303864 107.410 91.3525
386.081451 107.536 79.1677
388.879150 107.955 65.9087
391.697144 108.604 51.5696
394.535522 109.371 36.1504
397.394501 110.139 19.6553
400.274170 110.820 2.1611
403.174744 111.362 -16.0850
406.096313 111.753 -34.7100
409.039062 112.001 -53.3457
412.003113 112.108 -71.5542
414.988647 112.096 -88.6987
417.995850 112.032 -104.1748
421.024811 112.029 -118.2080
424.075714 112.170 -132.3076
427.148743 112.437 -148.1245
430.244049 112.725 -166.1992
433.361786 112.915 173.8379
436.502106 112.910 152.6411
439.665161 112.649 130.9199
442.851166 112.114 109.3574
446.060242 111.327 88.4414
449.292572 110.323 68.4434
452.548340 109.123 49.7749
455.827698 107.743 33.3706
459.130798 106.221 20.9668
462.457855 104.648 15.3271
465.809021 103.206 18.6055
469.184448 102.176 26.0562
472.584381 101.812 28.2202
476.008911 102.142 23.1680
479.458252 102.949 13.3179
482.932617 103.992 0.8740
486.432159 105.132 -12.8750
489.957031 106.292 -27.9111
493.507477 107.387 -45.2329
497.083618 108.312 -65.6079
500.685699 108.977 -88.8975
504.313873 109.326 -114.3955
507.968323 109.342 -141.3325
511.649292 109.035 -169.1030
515.356934 108.437 162.6631
519.091370 107.599 134.0811
522.852966 106.590 104.9971
526.641724 105.521 74.9268
530.458008 104.573 42.9614
534.301941 103.986 8.3623
538.173706 103.954 -27.9092
542.073547 104.475 -63.2344
546.001648 105.375 -96.1055
549.958191 106.455 -126.7539
553.943420 107.584 -155.7920
557.957520 108.695 176.3364
562.000671 109.751 149.2930
566.073181 110.735 122.8081
570.175171 111.623 96.5264
574.306885 112.351 69.8848
578.468567 112.817 42.5503
582.660400 112.934 14.8335
586.882568 112.671 -12.4023
591.135376 112.061 -38.1660
595.419006 111.198 -61.6763
599.733643 110.217 -82.1616
604.079590 109.285 -98.1235
608.456970 108.605 -107.7505
612.866089 108.380 -113.2559
617.307190 108.649 -122.2485
621.780457 109.227 -138.3027
626.286133 109.852 -159.7192
630.824463 110.329 175.7593
635.395691 110.554 149.7139
640.000000 110.495 123.2485
644.637695 110.176 97.1113
649.309021 109.654 71.7051
654.014160 108.998 47.1714
658.753418 108.268 23.5308
663.527039 107.515 0.9941
668.335205 106.806 -20.0063
673.178284 106.236 -39.3560
678.056396 105.896 -57.6147
682.969849 105.818 -75.3306
687.918945 105.980 -92.3340
692.903870 106.355 -107.3252
697.924927 106.942 -116.7026
702.982422 107.721 -117.5161
708.076477 108.586 -119.4126
713.207520 109.362 -133.4775
718.375732 109.899 -157.1709
723.581360 110.138 174.1597
728.824707 110.115 143.3364
734.106079 109.931 111.6953
739.425720 109.695 79.6631
744.783936 109.480 47.1689
750.180908 109.309 13.8931
755.617065 109.186 -20.9775
761.092529 109.103 -60.2666
766.607727 109.040 -112.6479
772.162903 108.991 168.9507
777.758301 109.008 99.6514
783.394287 109.163 52.8882
789.071045 109.478 14.0151
794.789001 109.911 -21.9434
800.548340 110.378 -56.5869
806.349487 110.787 -90.5688
812.192627 111.079 -124.0806
818.078125 111.241 -157.1011
824.006226 111.299 170.4097
829.977295 111.291 138.4146
835.991699 111.240 106.7539
842.049622 111.128 75.2793
848.151428 110.908 44.0625
854.297485 110.548 13.3774
860.488098 110.057 -16.4868
866.723572 109.496 -45.6079
873.004211 108.938 -74.4795
879.330322 108.400 -103.5718
885.702332 107.834 -132.8696
892.120483 107.178 -161.7397
898.585144 106.442 170.6260
905.096680 105.745 144.7583
911.655396 105.277 121.3638
918.261597 105.190 101.6436
924.915710 105.462 85.6831
931.618042 105.890 69.2349
938.368896 106.242 47.4985
945.168762 106.372 22.2358
952.017822 106.259 2.0049
958.916504 105.996 6.0532
965.865234 105.762 20.6792
972.864319 105.762 6.2764
979.914062 106.117 -18.9072
987.014954 106.790 -47.5449
994.167236 107.612 -78.4927
1001.371399 108.401 -111.5908
1008.627747 109.044 -146.3535
1015.936646 109.494 177.8813
1023.298584 109.738 141.6011
1030.713867 109.775 105.2573
1038.182739 109.633 69.2778
1045.705933 109.356 33.9980
1053.283447 108.996 -0.3735
1060.916016 108.601 -33.8027
1068.603882 108.210 -66.3291
1076.347412 107.871 -98.1660
1084.147095 107.622 -129.7529
1092.003296 107.474 -161.5127
1099.916382 107.407 166.2739
1107.886841 107.386 133.3784
1115.915039 107.357 99.6235
1124.001343 107.256 65.1865
1132.146362 107.048 30.5947
1140.350342 106.735 -3.4741
1148.613770 106.350 -36.3813
1156.937134 105.946 -67.4116
1165.320801 105.589 -95.6782
1173.765137 105.379 -121.0015
1182.270752 105.420 -145.0356
1190.838013 105.760 -170.6870
1199.467285 106.357 160.0659
1208.159180 107.121 127.3174
1216.913940 107.981 92.0459
1225.732178 108.881 54.8892
1234.614380 109.754 15.9248
1243.560913 110.512 -24.9160
1252.572266 111.086 -67.4487
1261.648926 111.439 -111.2588
1270.791382 111.539 -155.8896
1280.000000 111.351 159.2861
1289.275391 110.866 115.2539
1298.618042 110.127 73.3770
1308.028320 109.222 35.5332
1317.506836 108.287 3.6162
1327.054077 107.496 -23.0879
1336.670410 107.020 -49.7754
1346.356567 106.935 -81.0518
1356.112793 107.160 -117.7617
1365.939697 107.513 -158.9521
1375.837891 107.815 156.6689
1385.807739 107.929 110.3770
1395.849854 107.801 63.8359
1405.964844 107.488 19.6709
1416.152954 107.135 -16.7373
1426.415039 106.912 -36.4912
1436.751465 106.925 -51.8115
1447.162720 107.146 -85.3232
1457.649414 107.427 -129.8447
1468.212158 107.594 -178.6084
1478.851440 107.534 131.7959
1489.567871 107.266 84.2031
1500.361816 106.925 41.4775
1511.234131 106.706 4.8115
1522.185059 106.753 -30.7686
1533.215454 107.057 -72.4053
1544.325806 107.484 -121.5146
1555.516602 107.886 -176.8740
1566.788574 108.181 121.9258
1578.142090 108.360 51.2412
1589.578003 108.444 -48.2598
1601.096680 108.443 -169.2236
1612.698975 108.362 110.6875
1624.385254 108.213 44.5107
1636.156250 108.005 -17.0293
1648.012451 107.744 -75.9922
1659.954590 107.452 -133.1699
1671.983398 107.151 170.7676
1684.099243 106.846 115.3115
1696.302856 106.545 60.2207
1708.594971 106.276 5.5186
1720.976196 106.080 -48.6211
1733.447144 105.965 -102.1436
1746.008423 105.899 -154.4170
1758.660645 105.866 157.7207
1771.404663 105.910 125.6406
1784.240967 106.090 120.3525
1797.170288 106.417 90.0996
1810.193359 106.815 38.9873
1823.310791 107.149 -18.6475
1836.523193 107.293 -78.4492
1849.831421 107.196 -138.3564
1863.236084 106.891 162.9531
1876.737793 106.461 106.2520
1890.337524 106.008 51.3594
1904.035645 105.624 -3.1064
1917.833008 105.330 -58.5703
1931.730469 105.091 -115.4238
1945.728638 104.908 -173.1738
1959.828125 104.856 128.5986
1974.029907 104.973 69.8730
1988.334473 105.188 10.7314
2002.742798 105.372 -47.8281
2017.255493 105.435 -103.3164
2031.873291 105.372 -152.7363
2046.597168 105.234 162.4502
2061.427734 105.073 114.8115
2076.365479 104.929 60.9590
2091.411865 104.851 2.5498
2106.566895 104.883 -58.8164
2121.832031 104.988 -122.3545
2137.207764 105.065 172.4717
2152.694824 105.002 106.2324
2168.294189 104.741 39.5840
2184.006592 104.274 -26.6953
2199.832764 103.644 -90.8457
2215.773682 102.949 -148.8223
2231.830078 102.322 166.9258
2248.002686 101.886 131.6250
2264.292725 101.676 82.1797
2280.700684 101.612 20.3340
2297.227539 101.574 -46.8135
2313.874268 101.479 -115.8018
2330.641602 101.310 175.4004
2347.530273 101.087 108.2705
2364.541504 100.832 43.6807
2381.676025 100.550 -18.7021
2398.934570 100.244 -79.7646
2416.318359 99.947 -139.0195
2433.827881 99.739 164.5684
2451.464355 99.717 108.3867
2469.228760 99.921 47.3623
2487.121826 100.298 -19.4824
2505.144531 100.730 -90.2217
2523.297852 101.107 -162.9678
2541.582764 101.366 123.7812
2560.000000 101.500 51.4502
2578.550781 101.559 -18.4727
2597.236084 101.628 -85.0645
2616.056641 101.782 -149.2344
2635.013672 102.043 145.7139
2654.108154 102.353 76.6133
2673.340820 102.619 2.8701
2692.713135 102.789 -74.3203
2712.225586 102.886 -153.5859
2731.879395 102.943 125.8740
2751.675781 102.942 44.6836
2771.615479 102.842 -36.1729
2791.699707 102.640 -115.0459
2811.929688 102.392 170.5498
2832.305908 102.195 103.6533
2852.830078 102.127 43.1895
2873.502930 102.180 -21.7598
2894.325439 102.260 -96.8721
2915.298828 102.252 -178.6953
2936.424316 102.095 96.5439
2957.702881 101.813 10.9795
2979.135742 101.470 -74.3877
3000.723633 101.123 -159.0566
3022.468262 100.811 117.5137
3044.370117 100.584 35.7402
3066.430908 100.505 -44.8604
3088.651611 100.608 -125.7129
3111.033203 100.865 151.7891
3133.577148 101.205 67.1270
3156.284180 101.541 -19.4189
